"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","instrument_id","snr","magsys","origin","altdata","ra","dec","ra_unc","dec_unc","created_at","streams","owner"
197011669,59641.33886570018,19.24980003211092,0.1126049980521202,19.96279165267858,ztfg,ZTF,1,9.64198946351908,ab,None,,178.3593075,10.8964774,,,2022-03-03T08:43:04.491989,kowalski-bot,ZTF Public
196987204,59641.33886570018,19.2497657356899,0.11260453611612319,19.962761810248708,ztfg,ZTF,1,9.64202901771618,ab,None,,178.3593075,10.8964774,,,2022-03-03T08:18:53.905063,kowalski-bot,ZTF Public
197030341,59641.33886570018,19.249765396118164,0.1126045361161232,20.601362228393555,ztfg,ZTF,1,9.64202901771618,ab,None,,178.3593075,10.8964774,,,2022-03-03T09:09:24.878816,ampelbot-jvs,
198516216,59642.472779,18.611,0.092,19.39,atlaso,ATLAS,72,11.801480486501406,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808168,mrchu39,
198516217,59642.477038,18.733,0.102,19.46,atlaso,ATLAS,72,10.644472595667935,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808181,mrchu39,
198516218,59642.482703,18.651,0.109,19.43,atlaso,ATLAS,72,9.960882612459903,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808197,mrchu39,
198516219,59642.492573,18.867,0.117,19.43,atlaso,ATLAS,72,9.279796621864353,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808212,mrchu39,
198516220,59644.498571,,,18.91,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808227,mrchu39,
198516221,59644.501485,,,18.94,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808241,mrchu39,
198516222,59644.505898,,,18.96,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808261,mrchu39,
198516223,59644.507873,,,18.95,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808277,mrchu39,
198516224,59644.508848,,,18.93,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808293,mrchu39,
198516225,59644.514226,,,18.96,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808317,mrchu39,
198516226,59644.518711,,,18.95,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808331,mrchu39,
198516227,59644.524079,,,18.96,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808345,mrchu39,
198516228,59646.551784,18.789,0.15999999999999998,19,atlaso,ATLAS,72,6.785851279738309,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808360,mrchu39,
198516229,59646.559504,18.884,0.178,18.95,atlaso,ATLAS,72,6.099641599764771,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808375,mrchu39,
198516230,59646.562741,,,18.54,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808390,mrchu39,
198516231,59646.573943,,,18.14,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808404,mrchu39,
198516232,59648.337337,18.4,0.111,19.32,atlaso,ATLAS,72,9.781407250073237,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808418,mrchu39,
198516233,59648.339621,18.603,0.12,19.32,atlaso,ATLAS,72,9.047801706317745,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808434,mrchu39,
198516234,59648.343322,18.918,0.144,19.33,atlaso,ATLAS,72,7.539834755264788,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808448,mrchu39,
198516235,59648.373861,,,19.37,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808463,mrchu39,
198516236,59648.406869,18.713,0.112,19.44,atlaso,ATLAS,72,9.69407325676901,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808477,mrchu39,
198516237,59648.412994,18.862,0.127,19.48,atlaso,ATLAS,72,8.549103974473459,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808492,mrchu39,
198516238,59648.416221,18.617,0.106,19.46,atlaso,ATLAS,72,10.242794384510654,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808507,mrchu39,
198516239,59648.437402,18.669,0.108,19.52,atlaso,ATLAS,72,10.053113007019718,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808522,mrchu39,
198516240,59650.427349,18.518,0.099,19.22,atlaso,ATLAS,72,10.967032371294236,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808536,mrchu39,
198516241,59650.43054,18.536,0.111,19.22,atlaso,ATLAS,72,9.781407250073237,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808550,mrchu39,
198516242,59650.433273,18.781,0.127,19.27,atlaso,ATLAS,72,8.549103974473459,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808564,mrchu39,
198516243,59650.439659,18.706,0.12,19.24,atlaso,ATLAS,72,9.047801706317744,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808579,mrchu39,
198516244,59653.466009,,,18.48,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808593,mrchu39,
198516245,59653.471052,,,18.29,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808607,mrchu39,
198516246,59653.493519,,,17.85,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808621,mrchu39,
198516247,59653.497646,,,18.08,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808636,mrchu39,
198516248,59658.513841,,,18.47,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808650,mrchu39,
198516249,59658.54523,,,18.36,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808664,mrchu39,
198516250,59658.548901,,,18.34,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808679,mrchu39,
198516251,59658.577293,,,18.19,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808694,mrchu39,
198516252,59660.511124,18.582,0.134,19.12,atlaso,ATLAS,72,8.102508990732307,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808709,mrchu39,
198516253,59660.516268,18.982,0.2,19.14,atlaso,ATLAS,72,5.428681023790647,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808723,mrchu39,
198516254,59660.522761,,,18.72,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808738,mrchu39,
198516255,59660.533737,,,17.47,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808752,mrchu39,
198516256,59662.392666,18.707,0.113,19.39,atlaso,ATLAS,72,9.608284997859553,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808766,mrchu39,
198516257,59662.3945,18.805,0.101,19.45,atlaso,ATLAS,72,10.749863413446825,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808780,mrchu39,
198516258,59662.397244,19.157,0.159,19.44,atlaso,ATLAS,72,6.828529589673769,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808795,mrchu39,
198516259,59662.403295,18.764,0.112,19.37,atlaso,ATLAS,72,9.694073256769013,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808810,mrchu39,
198516260,59664.579057,18.762,0.149,19.05,atlaso,ATLAS,72,7.286820166161943,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808824,mrchu39,
198516261,59664.605695,18.623,0.154,19.02,atlaso,ATLAS,72,7.050235095832009,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808837,mrchu39,
198516262,59664.613572,18.362,0.12,18.95,atlaso,ATLAS,72,9.047801706317744,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808852,mrchu39,
198516263,59664.619151,,,18.95,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808865,mrchu39,
198516264,59666.459674,18.972,0.153,19.37,atlaso,ATLAS,72,7.096315063778624,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808879,mrchu39,
198516265,59666.463326,18.885,0.143,19.4,atlaso,ATLAS,72,7.592560872434471,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808892,mrchu39,
198516266,59666.468807,19.145,0.182,19.36,atlaso,ATLAS,72,5.965583542627085,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808907,mrchu39,
198516267,59666.482541,18.932,0.161,19.38,atlaso,ATLAS,72,6.74370313514366,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808922,mrchu39,
198516268,59666.484822,18.9,0.158,19.38,atlaso,ATLAS,72,6.871748131380565,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808937,mrchu39,
198516269,59666.489383,18.674,0.107,19.32,atlaso,ATLAS,72,10.147067334188126,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808952,mrchu39,
198516270,59666.497137,18.976,0.143,19.35,atlaso,ATLAS,72,7.592560872434471,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808966,mrchu39,
198516271,59666.510483,18.771,0.114,19.32,atlaso,ATLAS,72,9.524001796123942,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.808980,mrchu39,
198516272,59667.425439,,,18.06,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809009,mrchu39,
198516273,59667.448847,,,17.43,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809024,mrchu39,
198516274,59667.467045,,,17.44,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809038,mrchu39,
198516275,59667.480755,,,16.59,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809055,mrchu39,
198516276,59668.368548,,,19.25,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809069,mrchu39,
198516277,59668.372212,19.218,0.154,19.49,atlasc,ATLAS,72,7.05023509583201,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809084,mrchu39,
198516278,59668.375866,,,19.45,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809099,mrchu39,
198516279,59668.38135,19.287,0.153,19.51,atlasc,ATLAS,72,7.096315063778624,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809113,mrchu39,
198516280,59670.350751,18.548,0.127,19.41,atlaso,ATLAS,72,8.549103974473459,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809127,mrchu39,
198516281,59670.353941,18.946,0.16,19.39,atlaso,ATLAS,72,6.785851279738307,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809144,mrchu39,
198516282,59670.354852,18.837,0.126,19.36,atlaso,ATLAS,72,8.6169540060169,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809158,mrchu39,
198516283,59670.358042,18.781,0.125,19.36,atlaso,ATLAS,72,8.685889638065035,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809174,mrchu39,
198516284,59670.359409,18.698,0.144,19.38,atlaso,ATLAS,72,7.5398347552647875,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809189,mrchu39,
198516285,59670.363514,18.694,0.114,19.4,atlaso,ATLAS,72,9.524001796123942,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809203,mrchu39,
198516286,59670.369441,,,19.33,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809217,mrchu39,
198516287,59670.373543,18.695,0.129,19.29,atlaso,ATLAS,72,8.416559726807206,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.809231,mrchu39,
199875785,59671.29651620006,,,20.14299964904785,ztfi,ZTF,1,,ab,None,,,,,,2022-04-08T06:45:31.268429,ampelbot-jvs,
203567146,59673.332638899796,19.476601005309526,0.13978299498558044,19.954850940861085,ztfg,ZTF,1,7.767298195822249,ab,None,,178.3593462,10.8964897,,,2022-04-19T06:48:05.436767,kowalski-bot,ZTF Public
203586957,59673.332638899796,19.476600646972656,0.13978299498558044,20.435300827026367,ztfg,ZTF,1,7.7672981958222485,ab,None,,178.3593462,10.8964897,,,2022-04-19T06:58:53.908482,ampelbot-jvs,
198569507,59673.332638899796,19.4496159032245,0.13660156726837155,19.95286248692244,ztfg,ZTF,1,7.948197275255701,ab,None,,178.3593498,10.8964879,,,2022-04-04T08:10:29.017154,kowalski-bot,ZTF Public
198575754,59673.332638899796,19.449615478515625,0.13660156726837158,20.43741226196289,ztfg,ZTF,1,7.9481972752556995,ab,None,,178.3593498,10.8964879,,,2022-04-04T08:20:15.850560,ampelbot-jvs,
199449263,59673.332638899796,19.44960044319973,0.13660199940204618,19.95284359221941,ztfg,ZTF,1,7.9481721315264,ab,None,,178.3593498,10.8964879,,,2022-04-06T08:06:59.960639,kowalski-bot,ZTF Public
199875786,59674.339479200076,,,19.96619987487793,ztfi,ZTF,1,,ab,None,,,,,,2022-04-08T06:45:31.268508,ampelbot-jvs,
199703993,59675.330000000075,19.359400164602494,0.10895799845457077,20.108138161933436,ztfg,ZTF,1,9.964722371536762,ab,None,,178.3592989,10.8964608,,,2022-04-08T03:56:49.529621,kowalski-bot,ZTF Public
199449264,59675.330000000075,19.359388782704407,0.10895802080631256,20.10812655730647,ztfg,ZTF,1,9.964720327365074,ab,None,,178.3592989,10.8964608,,,2022-04-06T08:06:59.960711,kowalski-bot,ZTF Public
199452275,59675.330000000075,19.35938835144043,0.10895802080631256,20.613510131835938,ztfg,ZTF,1,9.964720327365074,ab,None,,178.3592989,10.8964608,,,2022-04-06T08:12:37.943599,ampelbot-jvs,
199703994,59677.157199100126,18.43574718520687,0.09125050157308578,19.377044823536576,ztfr,ZTF,1,11.898413554346597,ab,None,,178.3592852,10.8964792,,,2022-04-08T03:56:49.529677,kowalski-bot,ZTF Public
199709074,59677.157199100126,18.435747146606445,0.09125050157308578,20.03706169128418,ztfr,ZTF,1,11.898413554346597,ab,None,,178.3592852,10.8964792,,,2022-04-08T04:03:19.096841,ampelbot-jvs,
199890813,59677.157199100126,18.435699437119144,0.09125100076198576,19.376991135909122,ztfr,ZTF,1,11.898348464036088,ab,None,,178.3592852,10.8964792,,,2022-04-08T07:01:33.859421,kowalski-bot,ZTF Public
199875787,59677.274189800024,19.09737205505371,0.15474052727222443,19.705371856689453,ztfi,ZTF,1,7.016495444972007,ab,None,,178.3592812,10.8964599,,,2022-04-08T06:45:31.268541,ampelbot-jvs,
199907359,59677.29641199997,19.412548373387494,0.12874090671539307,19.98014275368695,ztfg,ZTF,1,8.43349819772795,ab,None,,178.3592833,10.8964462,,,2022-04-08T07:21:01.241466,kowalski-bot,ZTF Public
199932373,59677.29641199997,19.412548065185547,0.12874090671539307,20.15203285217285,ztfg,ZTF,1,8.43349819772795,ab,None,,178.3592833,10.8964462,,,2022-04-08T08:08:52.090353,ampelbot-jvs,
200691468,59677.29641199997,19.4125006953187,0.12874099612236023,19.980094321604916,ztfg,ZTF,1,8.433492340902857,ab,None,,178.3592833,10.8964462,,,2022-04-10T06:16:33.421209,kowalski-bot,ZTF Public
202067781,59679.25454859994,19.381201061089154,0.13270999491214752,19.915827768872322,ztfg,ZTF,1,8.181269281766413,ab,None,,178.3592542,10.8964322,,,2022-04-16T06:13:14.536667,kowalski-bot,ZTF Public
200691469,59679.25454859994,19.381166868353127,0.13271033763885498,19.91579077220043,ztfg,ZTF,1,8.181248153499137,ab,None,,178.3592542,10.8964322,,,2022-04-10T06:16:33.421262,kowalski-bot,ZTF Public
200691909,59679.25454859994,19.381166458129883,0.13271033763885498,19.989620208740234,ztfg,ZTF,1,8.181248153499137,ab,None,,178.3592542,10.8964322,,,2022-04-10T06:17:43.668831,ampelbot-jvs,
202067782,59685.25295139989,18.412811327067622,0.11335951089859006,19.118552207572268,ztfr,ZTF,1,9.577813067043088,ab,None,,178.3593088,10.8964943,,,2022-04-16T06:13:14.536723,kowalski-bot,ZTF Public
202068187,59685.25295139989,18.412811279296875,0.11335951089859012,19.416898727416992,ztfr,ZTF,1,9.577813067043087,ab,None,,178.3593088,10.8964943,,,2022-04-16T06:15:19.270011,ampelbot-jvs,
202088136,59685.25295139989,18.412800009569416,0.11336000263690947,19.118536180306577,ztfr,ZTF,1,9.577771519957771,ab,None,,178.3593088,10.8964943,,,2022-04-16T07:11:59.536301,kowalski-bot,ZTF Public
202088628,59685.2943519,19.017160415649414,0.20147116482257846,18.912752151489258,ztfi,ZTF,1,5.38904019200098,ab,None,,178.359272,10.8965272,,,2022-04-16T07:14:10.576430,ampelbot-jvs,
203567147,59685.378321799915,,,18.58769989013672,ztfg,ZTF,1,,ab,None,,,,,,2022-04-19T06:48:05.436868,kowalski-bot,ZTF Public
203586958,59685.378321799915,,,18.58769989013672,ztfg,ZTF,1,,ab,None,,,,,,2022-04-19T06:58:53.908545,ampelbot-jvs,
203567148,59688.27677079989,19.407829512111526,0.17281334102153775,19.65577213483317,ztfg,ZTF,1,6.282710572807072,ab,None,,178.3592882,10.8963964,,,2022-04-19T06:48:05.436894,kowalski-bot,ZTF Public
203586959,59688.27677079989,19.40782928466797,0.17281334102153778,19.75157928466797,ztfg,ZTF,1,6.282710572807072,ab,None,,178.3592882,10.8963964,,,2022-04-19T06:58:53.908563,ampelbot-jvs,
203742594,59688.27677079989,19.407800883626038,0.1728129982948303,19.655745659602523,ztfg,ZTF,1,6.282723032822983,ab,None,,178.3592882,10.8963964,,,2022-04-19T08:03:43.988221,kowalski-bot,ZTF Public
205312874,59688.32842590008,18.43409968616318,0.09740500152111055,19.304532331588533,ztfr,ZTF,1,11.14661657823411,ab,None,,178.3592857,10.8964754,,,2022-04-21T06:11:26.211289,kowalski-bot,ZTF Public
203742595,59688.32842590008,18.434095479400334,0.09740511327981947,19.304526879094926,ztfr,ZTF,1,11.14660378905461,ab,None,,178.3592857,10.8964754,,,2022-04-19T08:03:43.988279,kowalski-bot,ZTF Public
203749814,59688.32842590008,18.43409538269043,0.09740511327981949,19.6761531829834,ztfr,ZTF,1,11.14660378905461,ab,None,,178.3592857,10.8964754,,,2022-04-19T08:09:44.253793,ampelbot-jvs,
205522384,59690.249884299934,18.44070093683562,0.08117599785327911,19.509017636223355,ztfr,ZTF,1,13.375089108489117,ab,None,,178.3593048,10.8964974,,,2022-04-21T06:48:18.141351,kowalski-bot,ZTF Public
205312875,59690.249884299934,18.440664581990386,0.08117618411779404,19.508978790076494,ztfr,ZTF,1,13.375058418398028,ab,None,,178.3593048,10.8964974,,,2022-04-21T06:11:26.211364,kowalski-bot,ZTF Public
205370706,59690.249884299934,18.440664291381836,0.08117618411779404,20.487241744995117,ztfr,ZTF,1,13.375058418398028,ab,None,,178.3593048,10.8964974,,,2022-04-21T06:20:09.666046,ampelbot-jvs,
205522385,59690.275937499944,19.45204572384933,0.1369309425354004,19.952677519085988,ztfg,ZTF,1,7.929078589942787,ab,None,,178.3593243,10.8964603,,,2022-04-21T06:48:18.141412,kowalski-bot,ZTF Public
205546183,59690.275937499944,19.452045440673828,0.1369309425354004,20.565149307250977,ztfg,ZTF,1,7.929078589942788,ab,None,,178.3593243,10.8964603,,,2022-04-21T06:51:52.526018,ampelbot-jvs,
205699781,59690.275937499944,19.45200013574229,0.13693100214004517,19.952631458369133,ztfg,ZTF,1,7.92907513849713,ab,None,,178.3593243,10.8964603,,,2022-04-21T08:56:21.358643,kowalski-bot,ZTF Public
205701133,59690.364409700036,18.999393463134766,0.1367499977350235,19.57706069946289,ztfi,ZTF,1,7.939570184578203,ab,None,,178.3593045,10.8964975,,,2022-04-21T08:59:56.664323,ampelbot-jvs,
208265393,59694.20877309982,,,19.84320068359375,ztfi,ZTF,1,,ab,None,,,,,,2022-04-28T05:55:51.087801,ampelbot-jvs,
206693540,59694.24943289999,18.45202465565856,0.09701075404882432,19.32686074400225,ztfr,ZTF,1,11.191915941728396,ab,None,,178.3592968,10.896501,,,2022-04-25T06:09:55.703576,kowalski-bot,ZTF Public
206696695,59694.24943289999,18.452024459838867,0.09701075404882431,20.358810424804688,ztfr,ZTF,1,11.191915941728396,ab,None,,178.3592968,10.896501,,,2022-04-25T06:23:40.978636,ampelbot-jvs,
206775650,59694.24943289999,18.452000201415537,0.097010999917984,19.326833538015748,ztfr,ZTF,1,11.191887576419616,ab,None,,178.3592968,10.896501,,,2022-04-25T08:40:57.082371,kowalski-bot,ZTF Public
206775651,59694.35447920021,19.540808024085056,0.16696539521217346,19.826127638686124,ztfg,ZTF,1,6.5027618649865495,ab,None,,178.3593371,10.896398,,,2022-04-25T08:40:57.082463,kowalski-bot,ZTF Public
206779098,59694.35447920021,19.540807723999023,0.16696539521217346,19.958633422851562,ztfg,ZTF,1,6.502761864986549,ab,None,,178.3593371,10.896398,,,2022-04-25T08:44:43.173633,ampelbot-jvs,
207588192,59694.35447920021,19.540800326698573,0.1669649928808212,19.82612255756777,ztfg,ZTF,1,6.502777534528586,ab,None,,178.3593371,10.896398,,,2022-04-27T05:15:11.972427,kowalski-bot,ZTF Public
207588193,59696.21112270001,19.541435656778667,0.1365999728441238,20.044694913349026,ztfg,ZTF,1,7.948290048322912,ab,None,,178.3593344,10.8964962,,,2022-04-27T05:15:11.972486,kowalski-bot,ZTF Public
207599372,59696.21112270001,19.54143524169922,0.1365999728441238,20.689754486083984,ztfg,ZTF,1,7.948290048322912,ab,None,,178.3593344,10.8964962,,,2022-04-27T05:25:36.437759,ampelbot-jvs,
207639700,59696.21112270001,19.54140111110015,0.1366000026464462,20.044660130793034,ztfg,ZTF,1,7.948288314227026,ab,None,,178.3593344,10.8964962,,,2022-04-27T06:17:46.155510,kowalski-bot,ZTF Public
208259344,59696.24994210014,18.549299362200365,0.08334799855947495,19.588947212417747,ztfr,ZTF,1,13.02654201088436,ab,None,,178.3593038,10.8964734,,,2022-04-28T05:46:15.720577,kowalski-bot,ZTF Public
207639701,59696.24994210014,18.549286288816372,0.0833476260304451,19.58893899180966,ztfr,ZTF,1,13.026600234079053,ab,None,,178.3593038,10.8964734,,,2022-04-27T06:17:46.155566,kowalski-bot,ZTF Public
207643582,59696.24994210014,18.549285888671875,0.0833476260304451,20.57308578491211,ztfr,ZTF,1,13.026600234079053,ab,None,,178.3593038,10.8964734,,,2022-04-27T06:23:58.395022,ampelbot-jvs,
208265394,59697.23237269977,19.204824447631836,0.1364208459854126,19.96341323852539,ztfi,ZTF,1,7.958726519510271,ab,None,,178.3592698,10.8964834,,,2022-04-28T05:55:51.087864,ampelbot-jvs,
209498058,59699.23664350016,19.35603367387739,0.120498850941658,19.995462199054145,ztfg,ZTF,1,9.010344881079495,ab,None,,178.359304,10.8964698,,,2022-04-30T05:51:29.122241,kowalski-bot,ZTF Public
209502967,59699.23664350016,19.356033325195312,0.12049885094165802,20.6337890625,ztfg,ZTF,1,9.010344881079495,ab,None,,178.359304,10.8964698,,,2022-04-30T05:57:37.638681,ampelbot-jvs,
209519205,59699.23664350016,19.356001147098024,0.12049899995326996,19.995428329629593,ztfg,ZTF,1,9.010333738696444,ab,None,,178.359304,10.8964698,,,2022-04-30T06:25:10.778950,kowalski-bot,ZTF Public
209520934,59699.25983799994,18.4713191986084,0.07918154448270798,20.462066650390625,ztfr,ZTF,1,13.711985688726209,ab,None,,178.359294,10.8964776,,,2022-04-30T06:28:05.223192,ampelbot-jvs,
209519206,59699.25983799994,18.471319176575115,0.07918154448270798,19.566645043994704,ztfr,ZTF,1,13.711985688726207,ab,None,,178.359294,10.8964776,,,2022-04-30T06:25:10.779011,kowalski-bot,ZTF Public
210695176,59699.25983799994,18.471300200028306,0.07918199896812438,19.566619835568254,ztfr,ZTF,1,13.711906985263214,ab,None,,178.359294,10.8964776,,,2022-05-02T17:38:34.614451,kowalski-bot,ZTF Public
213291392,59700.214548599906,,,19.996700286865234,ztfi,ZTF,1,,ab,None,,,,,,2022-05-09T04:20:20.036687,ampelbot-jvs,
210606540,59701.2569213002,19.538606643676758,0.14114247262477875,20.60688591003418,ztfg,ZTF,1,7.692483945952349,ab,None,,178.3593513,10.8964806,,,2022-05-02T17:07:19.411452,ampelbot-jvs,
210695177,59701.2569213002,19.538601185366957,0.14114199578762054,20.006346338988415,ztfg,ZTF,1,7.692509934405777,ab,None,,178.3593513,10.8964806,,,2022-05-02T17:38:34.614512,kowalski-bot,ZTF Public
210695178,59701.28611110011,19.67394869488633,0.18256244063377378,19.8623059012467,ztfg,ZTF,1,5.947204698781124,ab,None,,178.3593441,10.8963806,,,2022-05-02T17:38:34.614530,kowalski-bot,ZTF Public
210606541,59701.28611110011,19.673948287963867,0.1825624406337738,20.175661087036133,ztfg,ZTF,1,5.947204698781122,ab,None,,178.3593441,10.8963806,,,2022-05-02T17:07:19.411517,ampelbot-jvs,
212019978,59701.28611110011,19.673901048117905,0.18256199359893796,19.8622609130892,ztfg,ZTF,1,5.947219261547577,ab,None,,178.3593441,10.8963806,,,2022-05-04T06:21:06.301736,kowalski-bot,ZTF Public
212019979,59703.2574306,19.52600135035387,0.14672972261905667,19.951591898089436,ztfg,ZTF,1,7.399565577977302,ab,None,,178.359327,10.8964802,,,2022-05-04T06:21:06.301812,kowalski-bot,ZTF Public
212023725,59703.2574306,19.5260009765625,0.1467297226190567,20.353439331054688,ztfg,ZTF,1,7.3995655779773015,ab,None,,178.359327,10.8964802,,,2022-05-04T06:22:48.508899,ampelbot-jvs,
213288539,59703.2574306,19.52599928619768,0.14673000574111933,19.951587738955,ztfg,ZTF,1,7.3995513001868884,ab,None,,178.359327,10.8964802,,,2022-05-09T04:16:27.776239,kowalski-bot,ZTF Public
213291393,59708.17046299996,18.677021026611328,0.1721883863210678,19.487581253051758,ztfr,ZTF,1,6.305513559628999,ab,None,,178.3592675,10.8964557,,,2022-05-09T04:20:20.036751,ampelbot-jvs,
213376570,59708.23480319977,18.453501045061753,0.10247299820184708,19.268863226205657,ztfr,ZTF,1,10.59533949245333,ab,None,,178.3593464,10.8965148,,,2022-05-09T06:46:59.775921,kowalski-bot,ZTF Public
213341693,59708.23480319977,18.453474141764442,0.10247349739074707,19.268831033845363,ztfr,ZTF,1,10.595287878367728,ab,None,,178.3593464,10.8965148,,,2022-05-09T05:48:29.940034,kowalski-bot,ZTF Public
213348540,59708.23480319977,18.453474044799805,0.10247349739074707,19.575300216674805,ztfr,ZTF,1,10.595287878367728,ab,None,,178.3593464,10.8965148,,,2022-05-09T06:01:23.951010,ampelbot-jvs,
214634075,59708.27540510008,18.572500459508046,0.14233699440956116,19.031091771054616,ztfr,ZTF,1,7.627927014069348,ab,None,,178.3593276,10.8964598,,,2022-05-13T08:31:57.883745,kowalski-bot,ZTF Public
213376571,59708.27540510008,18.572470072343574,0.14233709871768951,19.031060588235643,ztfr,ZTF,1,7.627921424136736,ab,None,,178.3593276,10.8964598,,,2022-05-09T06:46:59.775974,kowalski-bot,ZTF Public
213386967,59708.27540510008,18.57246971130371,0.14233709871768951,19.54737663269043,ztfr,ZTF,1,7.627921424136736,ab,None,,178.3593276,10.8964598,,,2022-05-09T07:00:51.796280,ampelbot-jvs,
214634076,59712.28471060004,19.513000696218338,0.2629500031471252,19.305203534441368,ztfg,ZTF,1,4.129059485694855,ab,None,,178.3592454,10.896501,,,2022-05-13T08:31:57.883821,kowalski-bot,ZTF Public
